Account: Boston University
User: Sarah Healey
Generated On: 02/12/2026
For Time Period: January 1  2022 - December 31  2022
Filters: 
Streams: All
Groups: All
Ordered Route: All


"Serial","Description","Capacity","Stream Type","Reason","Fullness Level at Collection","Collection Time","Note"
"1526455","925 Comm Ave Aggnis Arena","Smart","Single Stream","Fullness","100%","06/06/2022 05:23","-"
"1526505","Agganis Arena Garage Entrance - 925 Comm Ave (Outside)","Smart","Single Stream","Not Ready","40%","06/06/2022 05:24","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart","Single Stream","Fullness","80%","06/06/2022 05:25","-"
"1526501","275 Babcock St - Sleeper Hall","Smart","Single Stream","Not Ready","40%","06/06/2022 05:34","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Not Ready","40%","06/06/2022 05:36","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","20%","06/06/2022 07:24","-"
"1526469","33 Agganis Way","Smart","Single Stream","Not Ready","20%","06/06/2022 08:13","-"
"1526483","34 Buswell St","Smart","Single Stream","Not Ready","40%","06/06/2022 08:59","-"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","80%","06/06/2022 09:13","-"
"1526454","728 Comm Ave","Smart","Single Stream","Not Ready","60%","06/06/2022 09:56","-"
"1526463","718 Comm Ave","Smart","Single Stream","Fullness","100%","06/06/2022 09:56","-"
"1526383","700 Comm Ave Subway","Smart","Single Stream","Not Ready","20%","06/06/2022 09:58","-"
"1526389","700 Comm Ave Citizens Bank","Smart","Single Stream","Not Ready","20%","06/06/2022 09:59","-"
"1526379","700 Comm Ave Starbucks","Smart","Single Stream","Not Ready","20%","06/06/2022 10:00","-"
"1526459","610 Comm Ave","Smart","Single Stream","Not Ready","20%","06/06/2022 10:01","-"
"1526388","590 Comm Ave. Courtyard","Smart","Single Stream","Not Ready","60%","06/06/2022 10:11","-"
"1526479","580 Comm Ave Street","Smart","Single Stream","Fullness","100%","06/06/2022 10:14","-"
"1526480","595 Comm Ave Entrance Left Side","Smart","Single Stream","Not Ready","40%","06/06/2022 10:20","-"
"1526391","595 Comm ave Right Entrance","Smart","Single Stream","Not Ready","40%","06/06/2022 10:20","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart","Single Stream","Not Ready","60%","06/06/2022 10:27","-"
"1526482","120 Ashford St","Smart","Single Stream","Not Ready","0%","06/06/2022 10:29","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","06/06/2022 10:52","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","0%","06/06/2022 10:52","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","06/06/2022 12:32","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","20%","06/06/2022 16:01","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","06/06/2022 16:01","-"
"1526467","Campus Center","Smart","Single Stream","Not Ready","60%","06/06/2022 16:05","-"
"1526467","Campus Center","Smart Max","Waste","Not Ready","0%","06/06/2022 16:05","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","06/06/2022 16:14","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","20%","06/06/2022 16:14","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Alert"," Alert - Unknown Fullness","06/06/2022 19:12","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Not Ready","40%","06/07/2022 05:23","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Fullness","80%","06/07/2022 05:31","-"
"1526395","755 Comm Ave","Smart","Single Stream","Not Ready","20%","06/07/2022 05:40","-"
"1526461","745 Comm Ave (Behind Building)","Smart","Single Stream","Fullness","100%","06/07/2022 05:43","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart","Single Stream","Not Ready","60%","06/07/2022 05:49","-"
"1526503","915 Comm Ave Behind Bldg Agganis Arena","Smart","Single Stream","Not Ready","60%","06/07/2022 05:53","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart","Single Stream","Not Ready","20%","06/07/2022 06:29","-"
"1526471","285 Babcock St Rear Field","Smart","Single Stream","Fullness","100%","06/07/2022 06:40","-"
"1526458","44 Cummington Mall","Smart","Single Stream","Not Ready","40%","06/07/2022 07:30","-"
"1526401","549 Comm Ave @ Deerfield","Smart","Single Stream","Not Ready","0%","06/07/2022 09:41","-"
"1526397","575 Comm Ave","Smart","Single Stream","Not Ready","20%","06/07/2022 09:43","-"
"1526474","BU boathouse 619 Memorial Drive","Smart","Single Stream","Fullness","80%","06/07/2022 10:23","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","40%","06/07/2022 11:18","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","06/07/2022 11:18","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","40%","06/07/2022 14:47","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","06/07/2022 14:47","-"
"1526467","Campus Center","Smart","Single Stream","Not Ready","40%","06/07/2022 14:49","-"
"1526467","Campus Center","Smart Max","Waste","Not Ready","0%","06/07/2022 14:49","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","60%","06/07/2022 15:03","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","20%","06/08/2022 07:09","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","40%","06/08/2022 07:12","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","40%","06/08/2022 07:16","-"
"1517448","610 Beacon St","Smart Max","Waste","Fullness","60%","06/08/2022 07:25","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","0%","06/08/2022 07:29","-"
"1526393","565 Comm Ave","Smart Max","Waste","Not Ready","20%","06/08/2022 07:31","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","40%","06/08/2022 07:32","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Not Ready","40%","06/08/2022 07:34","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Fullness","60%","06/08/2022 07:38","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Fullness","80%","06/08/2022 07:39","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","0%","06/08/2022 07:42","-"
"1526402","635 Comm Ave","Smart Max","Waste","Fullness","60%","06/08/2022 07:43","-"
"1526482","120 Ashford St","Smart Max","Waste","Not Ready","0%","06/08/2022 09:53","-"
"1526400","111 Cummington Mall","Smart Max","Waste","Not Ready","0%","06/08/2022 10:01","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","80%","06/08/2022 10:07","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","80%","06/08/2022 10:12","-"
"1526463","718 Comm Ave","Smart Max","Waste","Fullness","80%","06/08/2022 10:14","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Fullness","60%","06/08/2022 10:19","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Fullness","60%","06/08/2022 10:22","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","06/08/2022 11:15","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Fullness","80%","06/08/2022 11:15","-"
"1526385","685 Comm Ave","Smart","Single Stream","Not Ready","60%","06/08/2022 13:28","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","06/08/2022 17:13","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart","Single Stream","Not Ready","20%","06/08/2022 17:15","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","06/08/2022 17:15","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","40%","06/08/2022 17:20","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","40%","06/08/2022 17:31","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Fullness","60%","06/08/2022 17:54","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Not Ready","60%","06/08/2022 17:54","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Alert"," Alert - Unknown Fullness","06/09/2022 07:11","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","40%","06/09/2022 10:23","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","06/09/2022 10:23","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Not Ready","40%","06/09/2022 12:53","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","60%","06/09/2022 13:28","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","80%","06/09/2022 13:37","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","20%","06/09/2022 13:42","-"
"1526517","700 Comm Ave Garage - 3B","Smart Max","Waste","Fullness","80%","06/09/2022 14:00","-"
"1526506","700 Comm Ave Garage - 3C","Smart Max","Waste","Fullness","80%","06/09/2022 14:01","-"
"1526513","Agganis Arena Garage P1 West","Smart Max","Waste","Fullness","60%","06/09/2022 14:22","-"
"1526510","Agganis Arena Garage P1 East","Smart Max","Waste","Fullness","80%","06/09/2022 14:29","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","60%","06/10/2022 04:08","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart","Single Stream","Not Ready","20%","06/10/2022 04:13","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Not Ready","60%","06/10/2022 04:16","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Not Ready","20%","06/10/2022 05:10","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Not Ready","20%","06/10/2022 05:11","-"
"1526401","549 Comm Ave @ Deerfield","Smart","Single Stream","Not Ready","40%","06/10/2022 05:35","-"
"1526397","575 Comm Ave","Smart","Single Stream","Not Ready","20%","06/10/2022 05:36","-"
"1526391","595 Comm ave Right Entrance","Smart","Single Stream","Not Ready","20%","06/10/2022 05:37","-"
"1526480","595 Comm Ave Entrance Left Side","Smart","Single Stream","Not Ready","40%","06/10/2022 05:38","-"
"1526478","595 Comm Ave @ Silber Way","Smart","Single Stream","Not Ready","60%","06/10/2022 05:38","-"
"1526392","617 Comm Ave","Smart","Single Stream","Not Ready","40%","06/10/2022 05:39","-"
"1526385","685 Comm Ave","Smart","Single Stream","Fullness","80%","06/10/2022 05:40","-"
"1526402","635 Comm Ave","Smart","Single Stream","Not Ready","40%","06/10/2022 05:41","-"
"1526380","675 Comm Ave","Smart","Single Stream","Fullness","80%","06/10/2022 05:41","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart","Single Stream","Not Ready","40%","06/10/2022 05:43","-"
"1526395","755 Comm Ave","Smart","Single Stream","Not Ready","40%","06/10/2022 05:44","-"
"1526465","771 Comm Ave","Smart","Single Stream","Not Ready","40%","06/10/2022 05:45","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Fullness","100%","06/10/2022 05:58","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart","Single Stream","Not Ready","20%","06/10/2022 06:01","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart","Single Stream","Fullness","100%","06/10/2022 06:11","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart","Single Stream","Not Ready","60%","06/10/2022 06:18","-"
"1526459","610 Comm Ave","Smart","Single Stream","Not Ready","40%","06/10/2022 06:22","-"
"1526489","590 Comm Ave Front Entrance TOTALLED","Smart","Single Stream","Not Ready","20%","06/10/2022 06:24","-"
"1526388","590 Comm Ave. Courtyard","Smart","Single Stream","Not Ready","40%","06/10/2022 06:24","-"
"1526379","700 Comm Ave Starbucks","Smart","Single Stream","Not Ready","60%","06/10/2022 06:24","-"
"1526479","580 Comm Ave Street","Smart","Single Stream","Not Ready","40%","06/10/2022 06:25","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","80%","06/10/2022 06:37","-"
"1526502","514 Park Dr","Smart","Single Stream","Not Ready","40%","06/10/2022 06:38","-"
"1526483","34 Buswell St","Smart","Single Stream","Not Ready","40%","06/10/2022 06:41","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Fullness","60%","06/10/2022 07:18","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","80%","06/10/2022 07:25","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Not Ready","0%","06/10/2022 07:25","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Fullness","60%","06/10/2022 07:28","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart","Single Stream","Fullness","80%","06/10/2022 07:31","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart Max","Waste","Not Ready","20%","06/10/2022 07:33","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","80%","06/10/2022 07:36","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart Max","Waste","Not Ready","20%","06/10/2022 07:37","-"
"1526380","675 Comm Ave","Smart Max","Waste","Alert"," Alert - Unknown Fullness","06/10/2022 07:43","-"
"1526385","685 Comm Ave","Smart Max","Waste","Not Ready","40%","06/10/2022 07:43","-"
"1526469","33 Agganis Way","Smart","Single Stream","Not Ready","40%","06/10/2022 07:45","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Not Ready","40%","06/10/2022 07:46","-"
"1526462","745 Comm Ave","Smart Max","Waste","Not Ready","40%","06/10/2022 07:47","-"
"1526395","755 Comm Ave","Smart Max","Waste","Not Ready","20%","06/10/2022 07:49","-"
"1526465","771 Comm Ave","Smart Max","Waste","Not Ready","20%","06/10/2022 07:50","-"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Not Ready","0%","06/10/2022 07:52","-"
"1526501","275 Babcock St - Sleeper Hall","Smart","Single Stream","Not Ready","20%","06/10/2022 07:54","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Not Ready","20%","06/10/2022 07:55","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Not Ready","20%","06/10/2022 07:55","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Not Ready","40%","06/10/2022 07:56","-"
"1526472","1 University Rd @ Comm Ave","Smart Max","Waste","Not Ready","40%","06/10/2022 07:57","-"
"1526454","728 Comm Ave","Smart","Single Stream","Not Ready","40%","06/10/2022 08:42","-"
"1526463","718 Comm Ave","Smart","Single Stream","Not Ready","60%","06/10/2022 08:43","-"
"1526383","700 Comm Ave Subway","Smart","Single Stream","Not Ready","60%","06/10/2022 08:44","-"
"1526389","700 Comm Ave Citizens Bank","Smart","Single Stream","Not Ready","40%","06/10/2022 08:45","-"
"1526458","44 Cummington Mall","Smart","Single Stream","Not Ready","20%","06/10/2022 09:10","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","60%","06/10/2022 09:12","-"
"1526400","111 Cummington Mall","Smart","Single Stream","Not Ready","20%","06/10/2022 09:18","-"
"1526388","590 Comm Ave. Courtyard","Smart Max","Waste","Not Ready","40%","06/10/2022 09:23","-"
"1526489","590 Comm Ave Front Entrance TOTALLED","Smart Max","Waste","Not Ready","20%","06/10/2022 09:25","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","0%","06/10/2022 10:55","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","06/10/2022 10:55","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Fullness","80%","06/10/2022 12:30","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Fullness","60%","06/10/2022 12:35","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Fullness","60%","06/10/2022 12:37","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart Max","Waste","Not Ready","20%","06/10/2022 12:43","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","06/10/2022 14:37","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","06/10/2022 14:38","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","40%","06/10/2022 14:50","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","06/10/2022 15:05","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","06/10/2022 15:53","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","40%","06/10/2022 15:53","-"
"1526467","Campus Center","Smart","Single Stream","Not Ready","40%","06/10/2022 15:59","-"
"1526467","Campus Center","Smart Max","Waste","Not Ready","0%","06/10/2022 15:59","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","40%","06/10/2022 16:15","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","06/10/2022 16:15","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Fullness","80%","06/10/2022 16:26","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","0%","06/11/2022 06:10","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Fullness","100%","06/11/2022 06:35","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","20%","06/11/2022 06:37","-"
